,solar_result,temp,rain_r,hum,wind,wins,sky
2019100804,0.0,13.0,0.0,51.666666666666664,2.533333333333333,2.533333333333333,1.0
2019100805,0.0,12.5,0.0,53.333333333333336,2.466666666666667,2.466666666666667,1.0
2019100806,0.0,12.0,0.0,55.0,2.4,2.4,1.0
2019100807,10.32,13.333333333333334,0.0,51.666666666666664,2.3666666666666667,2.3666666666666667,1.0
2019100808,26.88,14.666666666666666,0.0,48.333333333333336,2.333333333333333,2.333333333333333,1.0
2019100809,76.08,16.0,0.0,45.0,2.3,2.3,1.0
2019100810,109.2,17.666666666666668,0.0,43.333333333333336,2.333333333333333,2.333333333333333,1.0
2019100811,123.12,19.333333333333332,0.0,41.666666666666664,2.3666666666666667,2.3666666666666667,1.0
2019100812,138.72,21.0,0.0,40.0,2.4,2.4,1.0
2019100813,128.16,21.333333333333332,0.0,41.666666666666664,2.433333333333333,2.433333333333333,1.0
2019100814,104.64,21.666666666666668,0.0,43.333333333333336,2.466666666666667,2.466666666666667,1.0
2019100815,72.0,22.0,0.0,45.0,2.5,2.5,1.0
2019100816,42.72,21.0,0.0,45.0,2.2666666666666666,2.2666666666666666,1.0
2019100817,7.2,20.0,0.0,45.0,2.033333333333333,2.033333333333333,1.0
2019100818,0.0,19.0,0.0,45.0,1.8,1.8,1.0
2019100819,0.0,18.333333333333332,0.0,51.666666666666664,1.7666666666666666,1.7666666666666666,1.0
2019100820,0.0,17.666666666666668,0.0,58.333333333333336,1.7333333333333334,1.7333333333333334,1.0
2019100821,0.0,17.0,0.0,65.0,1.7,1.7,1.0
2019100822,0.0,16.666666666666668,0.0,65.0,1.7333333333333334,1.7333333333333334,1.0
2019100823,0.0,16.333333333333332,0.0,65.0,1.7666666666666666,1.7666666666666666,1.0
2019100900,0.0,16.0,0.0,65.0,1.8,1.8,1.0
2019100901,0.0,16.0,0.0,67.5,1.8,1.8,1.0
2019100902,0.0,16.0,0.0,70.0,1.8,1.8,1.0
2019100903,0.0,16.0,0.0,72.5,1.8,1.8,1.0
2019100904,0.0,16.0,0.0,75.0,1.8,1.8,1.0
2019100905,0.0,16.0,0.0,77.5,1.8,1.8,1.0
2019100906,0.0,16.0,0.0,80.0,1.8,1.8,1.0
2019100907,14.4,17.333333333333332,0.06666666666666667,75.0,1.8,1.8,1.6666666666666665
2019100908,62.16,18.666666666666668,0.13333333333333333,70.0,1.8,1.8,2.333333333333333
2019100909,106.8,20.0,0.2,65.0,1.8,1.8,3.0
2019100910,133.92,21.0,0.13333333333333336,61.666666666666664,1.9666666666666666,1.9666666666666666,2.3333333333333335
2019100911,142.8,22.0,0.06666666666666668,58.333333333333336,2.1333333333333333,2.1333333333333333,1.6666666666666667
2019100912,139.92,23.0,0.0,55.0,2.3,2.3,1.0
2019100913,130.56,23.333333333333332,0.0,55.0,2.4,2.4,1.0
2019100914,112.56,23.666666666666668,0.0,55.0,2.5,2.5,1.0
2019100915,76.08,24.0,0.0,55.0,2.6,2.6,1.0
2019100916,40.32,23.0,0.0,55.0,2.3666666666666667,2.3666666666666667,1.0
2019100917,6.48,22.0,0.0,55.0,2.1333333333333333,2.1333333333333333,1.0
2019100918,0.0,21.0,0.0,55.0,1.9,1.9,1.0
2019100919,0.0,20.333333333333332,0.0,61.666666666666664,1.8333333333333333,1.8333333333333333,1.0
2019100920,0.0,19.666666666666668,0.0,68.33333333333333,1.7666666666666666,1.7666666666666666,1.0
2019100921,0.0,19.0,0.0,75.0,1.7,1.7,1.0
2019100922,0.0,18.666666666666668,0.0,78.33333333333333,1.7666666666666666,1.7666666666666666,1.0
2019100923,0.0,18.333333333333332,0.0,81.66666666666667,1.8333333333333333,1.8333333333333333,1.0
2019101000,0.0,18.0,0.0,85.0,1.9,1.9,1.0
2019101001,0.0,17.833333333333332,0.0,85.0,2.3499999999999996,2.3499999999999996,1.0
2019101002,0.0,17.666666666666668,0.0,85.0,2.8,2.8,1.0
2019101003,0.0,17.5,0.0,85.0,3.25,3.25,1.0
2019101004,0.0,17.333333333333332,0.0,85.0,3.6999999999999997,3.6999999999999997,1.0
2019101005,0.0,17.166666666666668,0.0,85.0,4.15,4.15,1.0
2019101006,0.0,17.0,0.0,85.0,4.6,4.6,1.0
2019101007,13.44,18.333333333333332,0.0,76.66666666666667,4.8999999999999995,4.8999999999999995,1.0
2019101008,57.84,19.666666666666668,0.0,68.33333333333333,5.2,5.2,1.0
2019101009,102.0,21.0,0.0,60.0,5.5,5.5,1.0
2019101010,127.92,22.333333333333332,0.0,56.666666666666664,6.2,6.2,1.0
2019101011,137.76,23.666666666666668,0.0,53.333333333333336,6.8999999999999995,6.8999999999999995,1.0
2019101012,132.96,25.0,0.0,50.0,7.6,7.6,1.0
2019101013,128.64,24.666666666666668,0.0,53.333333333333336,8.366666666666667,8.366666666666667,1.0
2019101014,108.48,24.333333333333332,0.0,56.666666666666664,9.133333333333333,9.133333333333333,1.0
2019101015,80.16,24.0,0.0,60.0,9.9,9.9,1.0
2019101016,42.24,23.0,0.06666666666666667,63.333333333333336,10.433333333333334,10.433333333333334,1.6666666666666665
2019101017,5.28,22.0,0.13333333333333333,66.66666666666667,10.966666666666667,10.966666666666667,2.333333333333333
2019101018,0.0,21.0,0.2,70.0,11.5,11.5,3.0
2019101019,0.0,20.666666666666668,0.13333333333333336,70.0,11.766666666666667,11.766666666666667,2.3333333333333335
2019101020,0.0,20.333333333333332,0.06666666666666668,70.0,12.033333333333333,12.033333333333333,1.6666666666666667
2019101021,0.0,20.0,0.0,70.0,12.3,12.3,1.0
2019101022,0.0,19.666666666666668,0.06666666666666667,70.0,12.5,12.5,1.6666666666666665
2019101023,0.0,19.333333333333332,0.13333333333333333,70.0,12.700000000000001,12.700000000000001,2.333333333333333
2019101100,0.0,19.0,0.2,70.0,12.9,12.9,3.0
2019101101,0.0,18.833333333333332,0.2,70.83333333333333,12.25,12.25,3.0
2019101102,0.0,18.666666666666668,0.2,71.66666666666667,11.6,11.6,3.0
2019101103,0.0,18.5,0.2,72.5,10.95,10.95,3.0
2019101104,0.0,18.333333333333332,0.2,73.33333333333333,10.3,10.3,3.0
2019101105,0.0,18.166666666666668,0.2,74.16666666666667,9.65,9.65,3.0
2019101106,0.0,18.0,0.2,75.0,9.0,9.0,3.0
2019101107,12.0,18.666666666666668,0.2,71.66666666666667,11.0,11.0,3.0
2019101108,53.04,19.333333333333332,0.2,68.33333333333333,13.0,13.0,3.0
2019101109,96.0,20.0,0.2,65.0,15.0,15.0,3.0
2019101110,126.24,21.0,0.13333333333333336,61.666666666666664,15.0,15.0,2.3333333333333335
2019101111,136.32,22.0,0.06666666666666668,58.333333333333336,15.0,15.0,1.6666666666666667
2019101112,135.36,23.0,0.0,55.0,15.0,15.0,1.0
2019101113,125.76,22.666666666666668,0.0,55.0,15.0,15.0,1.0
2019101114,108.24,22.333333333333332,0.0,55.0,15.0,15.0,1.0
2019101115,79.2,22.0,0.0,55.0,15.0,15.0,1.0
2019101116,42.72,21.0,0.0,56.666666666666664,15.0,15.0,1.0
2019101117,6.96,20.0,0.0,58.333333333333336,15.0,15.0,1.0
2019101118,0.0,19.0,0.0,60.0,15.0,15.0,1.0
2019101119,0.0,18.333333333333332,0.06666666666666667,60.0,15.0,15.0,1.6666666666666665
2019101120,0.0,17.666666666666668,0.13333333333333333,60.0,15.0,15.0,2.333333333333333
2019101121,0.0,17.0,0.2,60.0,15.0,15.0,3.0
2019101122,0.0,17.0,0.2,60.0,15.0,15.0,3.0
2019101123,0.0,17.0,0.2,60.0,15.0,15.0,3.0
2019101200,0.0,17.0,0.2,60.0,15.0,15.0,3.0
2019101201,0.0,16.666666666666668,0.2,61.666666666666664,14.666666666666666,14.666666666666666,3.0
2019101202,0.0,16.333333333333332,0.2,63.333333333333336,14.333333333333334,14.333333333333334,3.0
2019101203,0.0,16.0,0.2,65.0,14.0,14.0,3.0
2019101204,0.0,15.666666666666666,0.2,66.66666666666667,13.666666666666666,13.666666666666666,3.0
2019101205,0.0,15.333333333333334,0.2,68.33333333333333,13.333333333333334,13.333333333333334,3.0
2019101206,0.0,15.0,0.2,70.0,13.0,13.0,3.0
2019101207,9.12,16.333333333333332,0.2,66.66666666666667,11.666666666666666,11.666666666666666,3.0
2019101208,48.0,17.666666666666668,0.2,63.333333333333336,10.333333333333334,10.333333333333334,3.0
2019101209,95.28,19.0,0.2,60.0,9.0,9.0,3.0
2019101210,126.96,20.0,0.2,56.666666666666664,9.0,9.0,3.0
2019101211,132.96,21.0,0.2,53.333333333333336,9.0,9.0,3.0
2019101212,139.68,22.0,0.2,50.0,9.0,9.0,3.0
2019101213,130.8,21.666666666666668,0.2,50.0,9.0,9.0,3.0
2019101214,111.84,21.333333333333332,0.2,50.0,9.0,9.0,3.0
2019101215,74.64,21.0,0.2,50.0,9.0,9.0,3.0
2019101216,39.12,20.0,0.13333333333333336,53.333333333333336,7.366666666666666,7.366666666666666,2.3333333333333335
2019101217,5.28,19.0,0.06666666666666668,56.666666666666664,5.7333333333333325,5.7333333333333325,1.6666666666666667
2019101218,0.0,18.0,0.0,60.0,4.1,4.1,1.0
2019101219,0.0,17.666666666666668,0.0,61.666666666666664,4.066666666666666,4.066666666666666,1.0
2019101220,0.0,17.333333333333332,0.0,63.333333333333336,4.033333333333333,4.033333333333333,1.0
2019101221,0.0,17.0,0.0,65.0,4.0,4.0,1.0
2019101222,0.0,16.666666666666668,0.0,65.0,3.9,3.9,1.0
2019101223,0.0,16.333333333333332,0.0,65.0,3.8000000000000003,3.8000000000000003,1.0
2019101300,0.0,16.0,0.0,65.0,3.7,3.7,1.0
2019101301,0.0,15.666666666666666,0.0,67.5,3.5500000000000003,3.5500000000000003,1.0
2019101302,0.0,15.333333333333334,0.0,70.0,3.4,3.4,1.0
2019101303,0.0,15.0,0.0,72.5,3.25,3.25,1.0
2019101304,0.0,14.666666666666666,0.0,75.0,3.1,3.1,1.0
2019101305,0.0,14.333333333333334,0.0,77.5,2.95,2.95,1.0
2019101306,0.0,14.0,0.0,80.0,2.8,2.8,1.0
2019101307,12.0,15.666666666666666,0.0,75.0,2.7333333333333334,2.7333333333333334,1.0
2019101308,55.2,17.333333333333332,0.0,70.0,2.6666666666666665,2.6666666666666665,1.0
2019101309,83.76,19.0,0.0,65.0,2.6,2.6,1.0
2019101310,103.2,20.0,0.0,60.0,2.6,2.6,1.0
2019101311,135.36,21.0,0.0,55.0,2.6,2.6,1.0
2019101312,139.2,22.0,0.0,50.0,2.6,2.6,1.0
2019101313,127.92,22.666666666666668,0.0,48.333333333333336,2.6333333333333333,2.6333333333333333,1.0
2019101314,109.44,23.333333333333332,0.0,46.666666666666664,2.666666666666667,2.666666666666667,1.0
2019101315,66.72,24.0,0.0,45.0,2.7,2.7,1.0
2019101316,41.04,22.666666666666668,0.0,50.0,2.566666666666667,2.566666666666667,1.0
2019101317,6.0,21.333333333333332,0.0,55.0,2.433333333333333,2.433333333333333,1.0
2019101318,0.0,20.0,0.0,60.0,2.3,2.3,1.0
2019101319,0.0,19.0,0.0,61.666666666666664,2.433333333333333,2.433333333333333,1.0
2019101320,0.0,18.0,0.0,63.333333333333336,2.566666666666667,2.566666666666667,1.0
2019101321,0.0,17.0,0.0,65.0,2.7,2.7,1.0
2019101322,0.0,16.333333333333332,0.06666666666666667,65.0,2.8666666666666667,2.8666666666666667,1.6666666666666665
2019101323,0.0,15.666666666666666,0.13333333333333333,65.0,3.0333333333333337,3.0333333333333337,2.333333333333333
2019101400,0.0,15.0,0.2,65.0,3.2,3.2,3.0
2019101401,0.0,14.833333333333334,0.26666666666666666,66.66666666666667,3.5166666666666666,3.5166666666666666,3.1666666666666665
2019101402,0.0,14.666666666666666,0.33333333333333337,68.33333333333333,3.8333333333333335,3.8333333333333335,3.3333333333333335
2019101403,0.0,14.5,0.4,70.0,4.15,4.15,3.5
2019101404,0.0,14.333333333333334,0.4666666666666667,71.66666666666667,4.466666666666667,4.466666666666667,3.6666666666666665
2019101405,0.0,14.166666666666666,0.5333333333333333,73.33333333333333,4.783333333333333,4.783333333333333,3.833333333333333
2019101406,0.0,14.0,0.6,75.0,5.1,5.1,4.0
2019101407,12.72,14.666666666666666,0.4666666666666667,71.66666666666667,5.166666666666666,5.166666666666666,3.6666666666666665
2019101408,54.96,15.333333333333334,0.3333333333333333,68.33333333333333,5.233333333333333,5.233333333333333,3.3333333333333335
2019101409,96.24,16.0,0.2,65.0,5.3,5.3,3.0
2019101410,125.52,17.0,0.2,61.666666666666664,5.066666666666666,5.066666666666666,3.0
2019101411,138.48,18.0,0.2,58.333333333333336,4.833333333333333,4.833333333333333,3.0
2019101412,138.0,19.0,0.2,55.0,4.6,4.6,3.0
2019101413,127.2,18.666666666666668,0.2,55.0,4.3999999999999995,4.3999999999999995,3.0
2019101414,108.72,18.333333333333332,0.2,55.0,4.2,4.2,3.0
2019101415,77.52,18.0,0.2,55.0,4.0,4.0,3.0
2019101416,37.2,17.333333333333332,0.2,55.0,3.9,3.9,3.0
2019101417,5.04,16.666666666666668,0.2,55.0,3.8000000000000003,3.8000000000000003,3.0
2019101418,0.0,16.0,0.2,55.0,3.7,3.7,3.0
2019101419,0.0,15.0,0.2,56.666666666666664,3.6,3.6,3.0
2019101420,0.0,14.0,0.2,58.333333333333336,3.5,3.5,3.0
2019101421,0.0,13.0,0.2,60.0,3.4,3.4,3.0
2019101422,0.0,13.0,0.2,61.666666666666664,3.2666666666666666,3.2666666666666666,3.0
2019101423,0.0,13.0,0.2,63.333333333333336,3.1333333333333333,3.1333333333333333,3.0
2019101500,0.0,13.0,0.2,65.0,3.0,3.0,3.0
2019101501,0.0,12.833333333333334,0.16666666666666669,66.66666666666667,2.9333333333333336,2.9333333333333336,2.6666666666666665
2019101502,0.0,12.666666666666666,0.13333333333333336,68.33333333333333,2.8666666666666667,2.8666666666666667,2.3333333333333335
2019101503,0.0,12.5,0.1,70.0,2.8,2.8,2.0
2019101504,0.0,12.333333333333334,0.06666666666666668,71.66666666666667,2.7333333333333334,2.7333333333333334,1.6666666666666667
2019101505,0.0,12.166666666666666,0.033333333333333354,73.33333333333333,2.666666666666667,2.666666666666667,1.3333333333333335
2019101506,0.0,12.0,0.0,75.0,2.6,2.6,1.0
2019101507,0.72,13.333333333333334,0.0,70.0,2.6,2.6,1.0
2019101508,20.64,14.666666666666666,0.0,65.0,2.6,2.6,1.0
2019101509,39.84,16.0,0.0,60.0,2.6,2.6,1.0
2019101510,26.4,17.333333333333332,0.0,56.666666666666664,2.6666666666666665,2.6666666666666665,1.0
2019101511,21.84,18.666666666666668,0.0,53.333333333333336,2.7333333333333334,2.7333333333333334,1.0
2019101512,46.56,20.0,0.0,50.0,2.8,2.8,1.0
2019101513,48.72,20.0,0.0,50.0,2.833333333333333,2.833333333333333,1.0
2019101514,56.88,20.0,0.0,50.0,2.8666666666666667,2.8666666666666667,1.0
2019101515,37.68,20.0,0.0,50.0,2.9,2.9,1.0
2019101516,38.16,18.666666666666668,0.0,53.333333333333336,2.6999999999999997,2.6999999999999997,1.0
2019101517,7.44,17.333333333333332,0.0,56.666666666666664,2.5,2.5,1.0
2019101518,0.0,16.0,0.0,60.0,2.3,2.3,1.0
2019101519,0.0,15.666666666666666,0.0,63.333333333333336,2.2333333333333334,2.2333333333333334,1.0
2019101520,0.0,15.333333333333334,0.0,66.66666666666667,2.1666666666666665,2.1666666666666665,1.0
2019101521,0.0,15.0,0.0,70.0,2.1,2.1,1.0
2019101522,0.0,14.666666666666666,0.06666666666666667,70.0,2.066666666666667,2.066666666666667,1.6666666666666665
2019101523,0.0,14.333333333333334,0.13333333333333333,70.0,2.033333333333333,2.033333333333333,2.333333333333333
2019101600,0.0,14.0,0.2,70.0,2.0,2.0,3.0
2019101601,0.0,14.0,0.2,70.83333333333333,2.1166666666666667,2.1166666666666667,3.0
2019101602,0.0,14.0,0.2,71.66666666666667,2.2333333333333334,2.2333333333333334,3.0
2019101603,0.0,14.0,0.2,72.5,2.35,2.35,3.0
2019101604,0.0,14.0,0.2,73.33333333333333,2.466666666666667,2.466666666666667,3.0
2019101605,0.0,14.0,0.2,74.16666666666667,2.5833333333333335,2.5833333333333335,3.0
2019101606,0.0,14.0,0.2,75.0,2.7,2.7,3.0
2019101607,6.96,15.0,0.23333333333333334,71.66666666666667,2.8000000000000003,2.8000000000000003,3.3333333333333335
2019101608,29.28,16.0,0.26666666666666666,68.33333333333333,2.9,2.9,3.6666666666666665
2019101609,89.04,17.0,0.3,65.0,3.0,3.0,4.0
2019101610,100.8,18.0,0.26666666666666666,63.333333333333336,3.1333333333333333,3.1333333333333333,3.6666666666666665
2019101611,132.24,19.0,0.23333333333333334,61.666666666666664,3.2666666666666666,3.2666666666666666,3.3333333333333335
2019101612,123.6,20.0,0.2,60.0,3.4,3.4,3.0
2019101613,106.8,20.0,0.2,60.0,3.466666666666667,3.466666666666667,3.0
2019101614,93.12,20.0,0.2,60.0,3.533333333333333,3.533333333333333,3.0
2019101615,65.76,20.0,0.2,60.0,3.6,3.6,3.0
2019101616,34.32,19.333333333333332,0.2,61.666666666666664,3.6,3.6,3.0
2019101617,5.04,18.666666666666668,0.2,63.333333333333336,3.6,3.6,3.0
2019101618,0.0,18.0,0.2,65.0,3.6,3.6,3.0
2019101619,0.0,17.666666666666668,0.2,66.66666666666667,3.6666666666666665,3.6666666666666665,3.0
2019101620,0.0,17.333333333333332,0.2,68.33333333333333,3.7333333333333334,3.7333333333333334,3.0
2019101621,0.0,17.0,0.2,70.0,3.8,3.8,3.0
2019101622,0.0,17.0,0.2,70.0,3.8,3.8,3.0
2019101623,0.0,17.0,0.2,70.0,3.8,3.8,3.0
2019101700,0.0,17.0,0.2,70.0,3.8,3.8,3.0
2019101701,0.0,17.166666666666668,0.2,72.5,3.8666666666666667,3.8666666666666667,3.0
2019101702,0.0,17.333333333333332,0.2,75.0,3.933333333333333,3.933333333333333,3.0
2019101703,0.0,17.5,0.2,77.5,4.0,4.0,3.0
2019101704,0.0,17.666666666666668,0.2,80.0,4.066666666666666,4.066666666666666,3.0
2019101705,0.0,17.833333333333332,0.2,82.5,4.133333333333334,4.133333333333334,3.0
2019101706,0.0,18.0,0.2,85.0,4.2,4.2,3.0
2019101707,4.08,18.0,0.33333333333333337,85.0,4.333333333333333,4.333333333333333,3.3333333333333335
2019101708,22.08,18.0,0.4666666666666667,85.0,4.466666666666667,4.466666666666667,3.6666666666666665
2019101709,44.4,18.0,0.6,85.0,4.6,4.6,4.0
2019101710,76.32,18.333333333333332,0.6,86.66666666666667,4.466666666666667,4.466666666666667,4.0
2019101711,87.12,18.666666666666668,0.6,88.33333333333333,4.333333333333333,4.333333333333333,4.0
2019101712,63.36,19.0,0.6,90.0,4.2,4.2,4.0
2019101713,58.08,19.0,0.6,90.0,4.1,4.1,4.0
2019101714,45.12,19.0,0.6,90.0,4.0,4.0,4.0
2019101715,19.92,19.0,0.6,90.0,3.9,3.9,4.0
2019101716,20.4,19.0,0.6,91.66666666666667,3.9,3.9,4.0
2019101717,3.6,19.0,0.6,93.33333333333333,3.9,3.9,4.0
2019101718,0.0,19.0,0.6,95.0,3.9,3.9,4.0
2019101719,0.0,18.666666666666668,0.6,93.33333333333333,3.9,3.9,4.0
2019101720,0.0,18.333333333333332,0.6,91.66666666666667,3.9,3.9,4.0
2019101721,0.0,18.0,0.6,90.0,3.9,3.9,4.0
2019101722,0.0,18.0,0.6,88.33333333333333,3.8333333333333335,3.8333333333333335,4.0
2019101723,0.0,18.0,0.6,86.66666666666667,3.7666666666666666,3.7666666666666666,4.0
2019101800,0.0,18.0,0.6,85.0,3.7,3.7,4.0
2019101801,0.0,17.666666666666668,0.5499999999999999,85.0,3.6833333333333336,3.6833333333333336,4.0
2019101802,0.0,17.333333333333332,0.5,85.0,3.666666666666667,3.666666666666667,4.0
2019101803,0.0,17.0,0.44999999999999996,85.0,3.6500000000000004,3.6500000000000004,4.0
2019101804,0.0,16.666666666666668,0.4,85.0,3.6333333333333333,3.6333333333333333,4.0
2019101805,0.0,16.333333333333332,0.35,85.0,3.6166666666666667,3.6166666666666667,4.0
2019101806,0.0,16.0,0.3,85.0,3.6,3.6,4.0
2019101807,0.0,16.666666666666668,0.26666666666666666,81.66666666666667,3.6,3.6,3.6666666666666665
2019101808,5.28,17.333333333333332,0.23333333333333334,78.33333333333333,3.6,3.6,3.3333333333333335
2019101809,6.48,18.0,0.2,75.0,3.6,3.6,3.0
2019101810,7.92,19.666666666666668,0.2,70.0,3.566666666666667,3.566666666666667,3.0
2019101811,3.12,21.333333333333332,0.2,65.0,3.533333333333333,3.533333333333333,3.0
2019101812,3.6,23.0,0.2,60.0,3.5,3.5,3.0
2019101813,3.12,22.666666666666668,0.2,61.666666666666664,3.433333333333333,3.433333333333333,3.0
2019101814,2.16,22.333333333333332,0.2,63.333333333333336,3.3666666666666667,3.3666666666666667,3.0
2019101815,1.44,22.0,0.2,65.0,3.3,3.3,3.0
2019101816,1.2,21.0,0.2,68.33333333333333,3.1666666666666665,3.1666666666666665,3.0
2019101817,0.0,20.0,0.2,71.66666666666667,3.033333333333333,3.033333333333333,3.0
2019101818,0.0,19.0,0.2,75.0,2.9,2.9,3.0
2019101819,0.0,18.333333333333332,0.13333333333333336,76.66666666666667,2.8333333333333335,2.8333333333333335,2.3333333333333335
2019101820,0.0,17.666666666666668,0.06666666666666668,78.33333333333333,2.7666666666666666,2.7666666666666666,1.6666666666666667
2019101821,0.0,17.0,0.0,80.0,2.7,2.7,1.0
2019101822,0.0,17.0,0.0,80.0,2.666666666666667,2.666666666666667,1.0
2019101823,0.0,17.0,0.0,80.0,2.6333333333333333,2.6333333333333333,1.0
2019101900,0.0,17.0,0.0,80.0,2.6,2.6,1.0
2019101901,0.0,16.666666666666668,0.0,80.83333333333333,2.533333333333333,2.533333333333333,1.0
2019101902,0.0,16.333333333333332,0.0,81.66666666666667,2.466666666666667,2.466666666666667,1.0
2019101903,0.0,16.0,0.0,82.5,2.4000000000000004,2.4000000000000004,1.0
2019101904,0.0,15.666666666666666,0.0,83.33333333333333,2.3333333333333335,2.3333333333333335,1.0
2019101905,0.0,15.333333333333334,0.0,84.16666666666667,2.2666666666666666,2.2666666666666666,1.0
2019101906,0.0,15.0,0.0,85.0,2.2,2.2,1.0
2019101907,4.8,16.333333333333332,0.0,80.0,2.2666666666666666,2.2666666666666666,1.0
2019101908,47.28,17.666666666666668,0.0,75.0,2.3333333333333335,2.3333333333333335,1.0
2019101909,79.44,19.0,0.0,70.0,2.4,2.4,1.0
2019101910,120.48,20.333333333333332,0.0,65.0,2.5,2.5,1.0
2019101911,133.44,21.666666666666668,0.0,60.0,2.6,2.6,1.0
2019101912,115.68,23.0,0.0,55.0,2.7,2.7,1.0
2019101913,76.56,23.0,0.0,56.666666666666664,2.8000000000000003,2.8000000000000003,1.0
2019101914,55.92,23.0,0.0,58.333333333333336,2.9,2.9,1.0
2019101915,38.64,23.0,0.0,60.0,3.0,3.0,1.0
2019101916,42.0,21.666666666666668,0.0,65.0,2.8666666666666667,2.8666666666666667,1.0
2019101917,6.24,20.333333333333332,0.0,70.0,2.7333333333333334,2.7333333333333334,1.0
2019101918,0.0,19.0,0.0,75.0,2.6,2.6,1.0
2019101919,0.0,18.666666666666668,0.0,75.0,2.533333333333333,2.533333333333333,1.0
2019101920,0.0,18.333333333333332,0.0,75.0,2.466666666666667,2.466666666666667,1.0
2019101921,0.0,18.0,0.0,75.0,2.4,2.4,1.0
2019101922,0.0,17.666666666666668,0.0,75.0,2.3666666666666667,2.3666666666666667,1.0
2019101923,0.0,17.333333333333332,0.0,75.0,2.333333333333333,2.333333333333333,1.0
2019102000,0.0,17.0,0.0,75.0,2.3,2.3,1.0
2019102001,0.0,16.666666666666668,0.0,75.83333333333333,2.433333333333333,2.433333333333333,1.0
2019102002,0.0,16.333333333333332,0.0,76.66666666666667,2.5666666666666664,2.5666666666666664,1.0
2019102003,0.0,16.0,0.0,77.5,2.7,2.7,1.0
2019102004,0.0,15.666666666666666,0.0,78.33333333333333,2.8333333333333335,2.8333333333333335,1.0
2019102005,0.0,15.333333333333334,0.0,79.16666666666667,2.966666666666667,2.966666666666667,1.0
2019102006,0.0,15.0,0.0,80.0,3.1,3.1,1.0
2019102007,10.56,16.333333333333332,0.0,76.66666666666667,3.3000000000000003,3.3000000000000003,1.0
2019102008,53.52,17.666666666666668,0.0,73.33333333333333,3.5,3.5,1.0
2019102009,91.44,19.0,0.0,70.0,3.7,3.7,1.0
2019102010,118.56,20.0,0.0,65.0,3.8333333333333335,3.8333333333333335,1.0
2019102011,126.0,21.0,0.0,60.0,3.9666666666666663,3.9666666666666663,1.0
2019102012,100.8,22.0,0.0,55.0,4.1,4.1,1.0
2019102013,50.88,22.0,0.0,55.0,4.1,4.1,1.0
2019102014,55.92,22.0,0.0,55.0,4.1,4.1,1.0
2019102015,30.48,22.0,0.0,55.0,4.1,4.1,1.0
2019102016,15.6,21.0,0.06666666666666667,60.0,4.166666666666666,4.166666666666666,1.6666666666666665
2019102017,6.48,20.0,0.13333333333333333,65.0,4.233333333333333,4.233333333333333,2.333333333333333
2019102018,0.0,19.0,0.2,70.0,4.3,4.3,3.0
2019102019,0.0,18.333333333333332,0.13333333333333336,71.66666666666667,4.466666666666667,4.466666666666667,2.3333333333333335
2019102020,0.0,17.666666666666668,0.06666666666666668,73.33333333333333,4.633333333333333,4.633333333333333,1.6666666666666667
2019102021,0.0,17.0,0.0,75.0,4.8,4.8,1.0
2019102022,0.0,17.0,0.06666666666666667,73.33333333333333,4.933333333333334,4.933333333333334,1.6666666666666665
2019102023,0.0,17.0,0.13333333333333333,71.66666666666667,5.066666666666666,5.066666666666666,2.333333333333333
2019102100,0.0,17.0,0.2,70.0,5.2,5.2,3.0
2019102101,0.0,16.833333333333332,0.21666666666666667,70.83333333333333,4.966666666666667,4.966666666666667,3.1666666666666665
2019102102,0.0,16.666666666666668,0.23333333333333334,71.66666666666667,4.733333333333333,4.733333333333333,3.3333333333333335
2019102103,0.0,16.5,0.25,72.5,4.5,4.5,3.5
2019102104,0.0,16.333333333333332,0.26666666666666666,73.33333333333333,4.266666666666667,4.266666666666667,3.6666666666666665
2019102105,0.0,16.166666666666668,0.2833333333333333,74.16666666666667,4.033333333333333,4.033333333333333,3.833333333333333
2019102106,0.0,16.0,0.3,75.0,3.8,3.8,4.0
2019102107,6.0,17.0,0.3,73.33333333333333,3.9666666666666663,3.9666666666666663,4.0
2019102108,54.72,18.0,0.3,71.66666666666667,4.133333333333333,4.133333333333333,4.0
2019102109,87.36,19.0,0.3,70.0,4.3,4.3,4.0
2019102110,90.0,20.0,0.3,68.33333333333333,4.3,4.3,4.0
2019102111,120.72,21.0,0.3,66.66666666666667,4.3,4.3,4.0
2019102112,137.76,22.0,0.3,65.0,4.3,4.3,4.0
2019102113,130.8,22.333333333333332,0.26666666666666666,63.333333333333336,4.166666666666666,4.166666666666666,3.6666666666666665
2019102114,110.88,22.666666666666668,0.23333333333333334,61.666666666666664,4.033333333333333,4.033333333333333,3.3333333333333335
2019102115,66.0,23.0,0.2,60.0,3.9,3.9,3.0
2019102116,30.48,21.666666666666668,0.2,63.333333333333336,3.8666666666666667,3.8666666666666667,3.0
2019102117,4.08,20.333333333333332,0.2,66.66666666666667,3.833333333333333,3.833333333333333,3.0
2019102118,0.0,19.0,0.2,70.0,3.8,3.8,3.0
2019102119,0.0,18.333333333333332,0.2,70.0,3.7666666666666666,3.7666666666666666,3.0
2019102120,0.0,17.666666666666668,0.2,70.0,3.7333333333333334,3.7333333333333334,3.0
2019102121,0.0,17.0,0.2,70.0,3.7,3.7,3.0
2019102122,0.0,16.666666666666668,0.2,70.0,3.6333333333333333,3.6333333333333333,3.0
